A,3,91.56,1.27973,-23.9504,2.32851,-13.0713,216.42,-4.41479,71.0178,-4.26165,35.2111,287.44,-5.38667,28.8698,-2.69993,14.6707,219.4,-3.04334,74.8692,-4.00708,36.7598,183.12,-1.0962,18.8529,-1.249,9.43974,254.94,-0.0342092,-0.20793,0.0297598,-0.357171
A,3,97.56,-1.56412,-22.9031,1.17792,-11.4832,234.32,-5.01837,71.3479,-4.15858,35.0971,254.96,-1.144,26.6226,-1.56894,13.1052,205.16,-4.32294,66.3516,-4.08268,33.0433,169.9,-1.58094,17.5166,-0.796856,9.13419,272.64,0.948919,1.73229,-0.126344,0.828087
A,3,56.34,1.83857,-15.0392,1.53226,-7.03757,216.3,-4.14394,71.4444,-4.09087,35.568,214.58,-2.98624,32.0418,-2.16932,16.3721,222.54,-4.29867,71.7703,-3.97486,35.5656,132.18,-0.620488,14.3517,-0.962028,7.01907,275.06,0.0598423,-0.00250666,0.0593717,-0.0049738
A,3,98.9,-1.21575,-25.6005,1.84364,-12.4044,216.12,-5.10693,69.7912,-4.285,34.9314,289.72,-4.07368,31.3662,-3.09257,16.8065,218.64,-3.46156,71.8516,-3.80955,35.6417,180.62,-1.83187,30.0136,-1.98234,15.0671,253,0,0,0,0
A,3,75.14,-0.791623,-17.2235,1.40325,-8.69891,216.8,-4.92707,71.1072,-4.37177,35.5097,253.68,-3.34327,33.884,-3.30255,17.4858,210.8,-4.00291,69.1676,-3.38994,34.2491,169.5,-1.75546,24.4337,-1.58755,12.0412,248.58,-0.758359,-2.03937,-0.336652,-0.710951
A,3,105.96,-2.45929,-24.3179,2.0599,-12.1172,224.84,-5.80645,72.6385,-4.30622,36.1441,260.34,-2.60468,30.0664,-1.80609,14.7449,213.72,-3.73463,69.0706,-4.55102,34.5916,167.04,-0.911503,15.0809,-0.834742,7.37733,260.14,0.164819,1.29566,0.110825,0.171885
B,2,35.06,-2.13505,-8.52867,-0.465425,-3.43556,230.26,-5.06514,74.8852,-4.57912,37.1623,191.4,-2.09986,-6.93713,-47.8515,6.7703,234.66,-3.2617,87.8412,0.329772,58.8664,0,0,0,0,0,0,0,0,0,0
B,2,71.82,1.72368,-7.10148,-0.051591,-4.41323,196.8,-3.58465,62.7112,-3.77615,31.2904,197.44,5.02311,-6.80539,-48.1926,-18.1382,252.32,-4.02463,79.8946,-9.48344,60.2668,0,0,0,0,0,0,0,0,0,0
B,2,60.86,-1.45321,-11.9032,-0.1374,-6.29568,226.5,-4.9629,69.6955,-4.65433,34.3434,200.44,-6.64135,-16.5653,-39.7158,-11.4539,252.34,-4.19924,83.195,-8.00427,52.0545,0,0,0,0,0,0,0,0,0,0
B,2,12.36,-2.14131,2.8513,0.254824,1.47224,228.1,-3.57936,63.6222,-4.38607,31.6687,155.28,-7.21781,4.17962,-38.2656,-4.75098,235.64,-4.05947,90.8916,-4.84501,54.0022,0,0,0,0,0,0,0,0,0,0
B,2,22.46,-1.30978,-0.689421,-0.754874,-1.07195,221.92,-4.54711,66.3982,-4.08266,33.1987,167.74,-5.98006,4.52061,-43.5654,5.37625,232.72,-1.56794,84.0108,-1.4955,57.7071,0,0,0,0,0,0,0,0,0,0
B,2,24.96,-2.75291,-3.25623,0.0309574,-2.5854,224.18,-4.05425,68.909,-4.39301,34.2705,157.1,-6.85105,-1.48827,-41.6723,2.02734,221.02,1.85981,85.4942,-0.893411,56.894,0,0,0,0,0,0,0,0,0,0
B,2,9.9,0.10012,-2.73165,0.900144,-2.21204,237.42,-4.39918,70.7359,-4.57802,35.2831,141.88,-1.74543,-2.53421,-38.5918,7.82714,213.08,-1.62983,80.5273,4.23874,54.7257,0,0,0,0,0,0,0,0,0,0
B,2,50.96,-1.53682,-8.52516,0.254816,-3.30233,225.94,-4.17068,69.2175,-4.10072,34.15,186.84,0.713285,-7.52584,-46.213,-4.55351,229.86,-1.72748,79.2151,-3.07586,58.4754,0,0,0,0,0,0,0,0,0,0
B,2,41.74,-0.810309,-10.7183,0.170442,-4.30801,220.98,-4.6914,69.729,-4.47179,34.4528,169.18,-5.43863,0.295719,-44.5906,-9.82288,234.52,-2.95532,83.0625,-5.61422,56.0294,0,0,0,0,0,0,0,0,0,0
B,2,21.66,-0.117489,-6.63933,0.849942,-3.2139,239.24,-4.56002,72.5838,-4.56055,36.1452,200.02,-6.99434,-1.62989,-53.7299,10.2949,240.06,-10.6685,73.5801,-1.55501,54.6848,0,0,0,0,0,0,0,0,0,0
B,2,10.78,-0.376235,-5.46314,-0.137793,-0.835623,240.26,-4.36496,69.5393,-4.36484,34.633,138.04,4.12192,1.66546,-29.6365,19.4433,241.58,-12.0884,75.3711,0.116019,50.8575,0,0,0,0,0,0,0,0,0,0
B,2,54.6,-3.41961,-13.3085,1.32932,-7.56635,202.4,-4.58743,65.4764,-4.02202,32.4851,195.52,23.4154,-12.8684,-41.063,-1.36661,264.44,-11.5861,63.9201,-7.33931,53.0763,0,0,0,0,0,0,0,0,0,0
B,2,9.28,-2.53923,-0.291241,1.08735,-1.36362,229.32,-4.68,74.548,-4.68,37.107,174.06,2.31203,29.9795,-40.7863,-9.97411,266.88,-10.9322,77.9385,-9.42971,60.2858,0,0,0,0,0,0,0,0,0,0
B,2,46.22,-1.92175,-9.78597,0.381928,-3.70949,227.16,-4.25619,72.6825,-4.37033,36.2978,206.74,-7.73529,0.877177,-40.244,-15.6301,228.4,1.45331,86.1672,-8.74098,51.889,0,0,0,0,0,0,0,0,0,0
B,2,33.12,-0.226126,-7.21836,-0.566564,-3.80488,226.86,-5.05592,70.1607,-4.50134,35.2414,203.2,-12.9034,-6.92239,-48.4673,-3.51685,241.28,-1.75069,94.5517,-5.49131,57.6054,0,0,0,0,0,0,0,0,0,0
B,2,54.62,-0.54106,-13.3823,1.22875,-7.50843,225.8,-4.72249,69.9768,-4.30554,34.9065,209.4,-2.55972,-14.2096,-43.0955,-10.6073,260.92,-7.25905,82.0013,-10.1089,55.0962,0,0,0,0,0,0,0,0,0,0
B,2,50.4,-0.222763,-15.2633,2.21732,-6.35676,228.36,-5.26436,70.5178,-4.25605,35.5223,197.98,0.132691,-15.3348,-45.2198,13.2217,219.86,-2.5069,76.7467,1.17996,56.8743,0,0,0,0,0,0,0,0,0,0
B,2,57.9,-5.86134,1.72452,-0.88623,-0.172029,232.28,-3.5809,68.4404,-4.36777,33.7734,194.74,-30.5121,-2.04167,-41.6959,-10.633,236.98,-2.78455,101.461,-2.42078,54.6267,0,0,0,0,0,0,0,0,0,0
B,2,23.98,-3.38349,7.2066,-0.430497,2.78635,226.5,-3.94232,68.2638,-4.15219,34.1172,163.66,-11.5815,19.4917,-45.2602,-5.47515,215.26,-1.27635,78.8274,-3.02479,52.7429,0,0,0,0,0,0,0,0,0,0
B,2,21.46,-1.98303,-0.595141,-0.79423,-0.87935,199.36,-4.17512,63.9256,-4.34883,31.8248,191,-8.88112,6.1122,-52.0684,3.28174,228.58,-5.3933,85.4712,0.172451,55.0326,0,0,0,0,0,0,0,0,0,0
B,2,18.18,-2.02499,1.48794,-0.681764,1.65303,214.04,-4.20697,67.3362,-4.32588,33.9224,160.3,-6.39427,5.85385,-47.1168,-6.15012,227.78,-3.10606,82.8014,-2.84676,58.0232,0,0,0,0,0,0,0,0,0,0
B,2,17.16,-2.83149,1.57478,-1.15048,1.535,237,-4.23079,69.492,-4.28828,34.563,138.88,-5.32886,13.7259,-38.5538,-9.88534,243.14,-6.29833,88.832,-5.45872,55.6694,0,0,0,0,0,0,0,0,0,0
B,2,73.86,2.20092,-19.3486,-0.245569,-10.6338,219.04,-4.18127,71.2195,-4.87209,35.0435,196.64,-0.64425,4.29074,-26.8022,-21.2714,273.7,-6.29319,77.2307,-13.5188,52.2268,0,0,0,0,0,0,0,0,0,0
C,1,146.54,83.0732,-27.0753,15.1337,-7.66324,234.08,2.92828,122.26,-4.79164,39.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,111.86,67.3786,-28.0576,15.6226,-13.9595,212.08,15.0695,117.314,-0.725608,39.3977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,128.34,73.3798,-24.0145,15.374,-8.36884,220.82,8.19908,117.956,-1.63487,39.1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,124.32,65.4116,-26.8661,13.4023,-6.05258,223.18,1.6187,108.947,-3.46024,40.7236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,122.7,65.5529,-16.0404,12.995,-0.782816,253.48,-8.00472,113.023,-6.87848,42.1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,103.32,57.5947,-26.6177,16.5056,-9.25794,216.32,8.38303,112.833,0.143361,40.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,124.88,69.0781,-1.92384,11.2334,-1.12103,241.92,-4.7622,113.719,-3.79963,41.7146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,119.28,66.5152,-17.9122,11.9446,-6.01119,240.7,-1.73434,110.696,-5.59564,42.0987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,103.92,51.6474,-25.7305,10.9216,-5.31714,235.84,-1.99821,102.099,-4.68311,43.1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,93.22,53.4715,10.3767,10.7051,4.87203,251.88,-10.0928,107.75,-4.23111,43.9869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,151.58,85.9527,2.16941,13.7158,2.50365,259.88,-14.7385,122.563,-5.46234,37.8757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,140.04,79.4376,-4.40117,14.3313,1.48987,245.84,-8.12529,120.269,-2.31271,39.1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,156.88,83.1602,-35.405,15.9811,-9.30528,221.06,10.3714,120.745,-1.99499,38.0554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,124.3,67.6414,-24.5142,13.0489,-8.70056,215.82,8.49846,114.449,-0.749947,40.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,167.36,90.8642,-21.91,13.4591,-8.9128,216.52,13.2391,121.097,-0.553871,36.0979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,158.68,83.314,-48.3205,17.0449,-15.3602,218.02,11.5826,118.997,-6.88141,39.8368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,139.86,80.8515,-10.8766,14.4732,-2.83474,239.46,-1.44131,121.78,-3.23639,39.3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,137.5,78.2763,-6.34365,13.5115,-1.28096,236.04,-1.83748,119.994,-2.1031,39.9171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,161.72,81.5084,-20.5904,11.0209,-5.07329,219.72,4.77988,113.863,-0.490276,40.1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,129.32,75.0142,-16.1125,15.6166,-5.80715,233.38,2.37308,122.053,-3.17576,40.5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,155.08,85.3231,-5.10837,13.4513,-1.49437,238.1,-1.91678,123.956,-2.92068,39.1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,151.32,79.3617,-39.5855,16.1623,-12.0715,212.46,11.9799,117.872,-2.46047,38.5923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,147.7,88.8585,-2.01569,17.5107,0.550347,254.3,-9.96768,130.875,-4.43252,36.5788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,125.6,66.425,-32.0193,15.5685,-9.85519,219.74,6.98749,114.088,-2.0117,41.0145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,140.54,76.2866,-29.1747,14.0805,-10.2037,221.68,9.19346,118.464,-3.24391,40.6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,119.34,64.3242,-37.2399,16.3099,-13.8467,203.46,11.5038,110.976,-1.39059,39.0924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,173.2,97.7045,-26.0028,16.0764,-8.32906,226.96,8.73047,127.878,-3.19314,35.2894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,135.74,80.9894,-27.5883,16.9216,-13.8628,204.74,20.3484,121.369,-2.44908,36.1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,165.16,85.6792,-52.4404,14.4847,-17.7617,174.32,29.3468,105.408,-4.71307,29.9473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,107.4,61.1841,-28.3961,17.0169,-7.96632,238.86,1.47413,118.233,-3.18695,42.7144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,180.52,93.7086,-17.6595,11.9075,-2.8897,239.7,-1.25575,122.057,-3.38474,39.2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,168.6,88.0023,-36.0582,14.1448,-6.43844,248.16,-4.29206,121.874,-10.662,39.7401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,131.32,74.3183,6.74284,12.5513,2.73348,255.44,-15.7586,120.231,-8.46455,38.4681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,2,25.34,-3.45583,-5.80243,0.242694,-1.93648,206.7,-4.21209,67.2019,-4.22087,33.4829,262.72,-60.2118,-2.79065,-13.2826,-0.933333,255.62,-3.45773,109.844,-4.69064,39.2562,0,0,0,0,0,0,0,0,0,0
D,2,11.92,1.54188,-5.76263,1.15511,-2.63684,201.8,-3.81988,60.6669,-3.7967,30.2127,201.1,-35.9128,-3.10315,-8.72238,-0.238167,229.9,-0.945028,101.456,-2.65877,45.141,0,0,0,0,0,0,0,0,0,0
D,2,22.02,-2.25059,-5.09,-0.0439607,-2.08767,225.98,-4.46016,71.2101,-4.51937,35.6162,151.32,-35.3789,3.12248,-7.50769,1.07716,211.28,-0.938032,88.6659,-2.976,39.1908,0,0,0,0,0,0,0,0,0,0
D,2,66.36,-1.61397,-9.92459,-0.742306,-6.29242,198.42,-4.57474,64.3783,-4.27903,31.7939,254.96,-58.2812,-5.42652,-11.0229,-3.5462,236.3,-4.67705,106.958,-3.25855,39.99,0,0,0,0,0,0,0,0,0,0
D,2,59.44,-1.30421,-10.5145,-0.166902,-7.30093,220.66,-4.36981,71.1283,-4.78714,35.5225,249.86,-58.8994,-4.8852,-11.027,-2.67788,248.56,-5.95966,109.338,-5.4323,42.2176,0,0,0,0,0,0,0,0,0,0
D,2,66.36,-2.75993,-2.91159,-0.177033,-2.55815,208.74,-4.33198,67.5408,-4.25021,33.7862,260.86,-64.7956,-9.09569,-10.789,-2.83046,248.94,-6.31607,109.493,-3.77426,40.7027,0,0,0,0,0,0,0,0,0,0
D,2,7.3,0.29608,-0.0373239,0.284644,-0.0724389,228.44,-4.43706,72.7144,-4.64803,36.2979,224.06,-68.8836,8.40071,-11.3095,3.55685,208.96,5.45178,106.945,-2.29512,37.5979,0,0,0,0,0,0,0,0,0,0
D,2,50.9,-0.912201,-0.529257,-0.495425,-0.788404,211.18,-4.71355,68.4709,-4.41395,34.041,202.66,-51.7671,5.67379,-11.4881,-1.57734,231.8,-3.4221,104.9,-3.80077,42.2791,0,0,0,0,0,0,0,0,0,0
D,2,24.58,-0.0546735,-2.48587,-0.178239,-2.0016,226.68,-4.26104,67.557,-4.12443,33.4761,264.54,-78.4509,6.88018,-10.6151,0.373962,222.7,0.542255,110.64,-2.31939,38.0111,0,0,0,0,0,0,0,0,0,0
D,2,45.14,0.455645,-10.8624,0.849523,-5.54915,202.54,-4.02303,63.256,-3.94928,31.6677,297.64,-77.7992,3.27413,-9.10152,-0.629407,233.96,-1.7773,107.506,-3.71599,37.4855,0,0,0,0,0,0,0,0,0,0
D,2,42.14,-0.138698,-11.6368,0.369666,-5.40737,232.34,-5.12387,75.244,-4.8002,37.3847,287.62,-66.0034,9.63983,-10.8308,2.43412,208,3.71474,104.536,-2.57279,37.6008,0,0,0,0,0,0,0,0,0,0
D,2,38.44,0.492458,-11.5561,0.655345,-5.42069,221.6,-4.60231,71.3117,-4.68666,35.7568,271.26,-68.7187,-0.475848,-10.4861,-0.678606,243.84,-3.38017,110.765,-5.1158,40.3885,0,0,0,0,0,0,0,0,0,0
D,2,62.16,-2.02864,-7.08926,0.615511,-2.47089,241.94,-4.64634,71.784,-4.58006,35.7517,272.06,-70.914,-7.88158,-11.6786,0.699534,229.54,0.168823,110.074,-3.61106,38.1577,0,0,0,0,0,0,0,0,0,0
D,2,27.9,-2.29334,-1.71924,-0.720174,-2.13463,221.9,-4.42787,68.0565,-4.10985,33.8616,218.96,-59.1743,3.26509,-11.8397,-0.884796,229.28,-2.62667,107.913,-2.83334,40.9629,0,0,0,0,0,0,0,0,0,0
D,2,9.2,-1.49339,0.794572,-0.798402,1.14229,216.02,-4.06643,65.9044,-4.3893,32.8633,183.52,-52.2452,8.76303,-11.657,3.77571,197.36,8.01613,103.455,1.00157,38.9169,0,0,0,0,0,0,0,0,0,0
D,2,4.82,-0.0692178,2.89589,-0.0145643,0.467169,215.14,-4.1437,67.0555,-4.07172,33.4616,254.32,-70.028,27.1178,-11.9393,6.31551,201.6,9.24879,106.02,-2.28117,38.0705,0,0,0,0,0,0,0,0,0,0
D,2,20.48,-1.28391,-4.55361,0.873721,-1.15312,229.08,-3.93857,66.1534,-3.98818,32.8543,271.24,-80.9436,8.22631,-11.9359,0.500171,212.1,3.1028,112.382,-1.90514,35.3943,0,0,0,0,0,0,0,0,0,0
D,2,15.52,-1.94933,0.638769,-0.979632,0.554119,235.72,-3.83873,66.618,-4.496,33.4377,302.52,-88.3479,24.6233,-14.3847,2.65479,221.6,1.23192,116.183,-5.33039,35.0573,0,0,0,0,0,0,0,0,0,0
D,2,16.08,-2.2412,1.3893,-0.973658,1.65798,228.18,-4.29339,70.1395,-4.48777,35.2257,315.5,-88.9256,29.5314,-10.9206,5.60712,182.7,15.0611,104.777,-1.45534,33.0119,0,0,0,0,0,0,0,0,0,0
D,2,2.96,-0.0398423,0.00250666,-0.0393717,0.0049738,242.02,-4.49219,69.0392,-4.22786,34.6505,266.38,-68.0646,26.9038,-10.9976,7.74758,190.08,11.0275,100.778,-3.65868,36.6821,0,0,0,0,0,0,0,0,0,0
D,2,25.52,-2.34639,8.39059,-1.10234,3.07801,216.46,-4.63562,63.6825,-3.85006,31.3216,253.86,-68.2753,18.8803,-12.1679,7.3413,187.92,13.6402,104.94,-0.992715,35.0871,0,0,0,0,0,0,0,0,0,0
D,2,24.32,-4.24327,-0.63596,-0.46886,0.597654,210.12,-4.06207,68.6658,-4.13306,34.1963,241.96,-70.3042,6.22266,-11.4789,6.73962,189.28,9.39678,103.069,-4.09228,34.0227,0,0,0,0,0,0,0,0,0,0
E,3,31.48,12.1322,8.36751,6.3769,15.8079,309.32,-21.8561,93.5073,-12.791,38.4864,78.2,-0.712105,19.1967,-1.42376,10.124,2.7,0.172201,1.85804,-0.26994,0.0930689,114.52,-1.14967,20.3105,-1.09193,10.2535,213.48,-0.339019,1.55092,0.396502,0.705683
E,3,74.58,34.5643,20.8652,-0.147704,23.0882,325.78,-33.1357,87.1715,-8.98271,34.2077,142.28,-0.514108,20.4259,-1.75344,10.0962,5.7,0.539159,3.14307,0.473162,0.921684,157.36,-1.25896,23.0156,-1.6198,11.4163,244,0,0,0,0
E,3,46.82,24.1698,3.90552,5.52777,12.9614,300.76,-19.8166,88.7591,-9.97932,37.205,159.5,-2.31516,28.3361,-1.99293,13.9933,8.38,0.831945,4.37345,0.151557,1.92057,146.2,-1.66426,24.0404,-1.47156,12.0228,209.8,-0.664217,1.10517,0.143886,1.13786
E,3,26.78,19.2298,5.15039,6.38747,9.12181,287.92,-16.4602,88.7896,-10.5571,38.584,112.22,-0.515769,23.459,-1.4927,11.8734,25.68,-2.02941,6.91274,-0.435274,3.36919,107.2,-1.18031,21.392,-1.39384,10.7871,237,0,0,0,0
E,3,49.76,25.0332,6.48539,5.35234,17.0417,315.9,-25.8742,95.1961,-12.7137,37.9193,145.2,-0.236737,24.4343,-1.92773,12.1164,5.42,0.373728,3.18743,0.297907,0.80881,137.48,-0.750636,21.5029,-1.47132,11.8289,247.78,0.529885,3.00449,-0.884153,1.8671
E,3,58.2,31.7885,31.7352,2.70749,20.8053,343.26,-26.8077,79.861,-7.68906,32.6276,129.94,-2.79626,16.935,-0.605384,10.2428,2.96,1.12848,1.79783,-0.140876,1.42929,121.44,-0.153105,21.848,-1.61734,10.5903,227,0,0,0,0
E,3,33.02,18.4498,12.7893,6.58709,16.668,315.96,-23.0623,93.5126,-12.8554,37.4741,107.64,-2.35163,26.1361,-1.99097,13.7058,4.86,0.867854,3.10117,-0.258,0.898325,104.84,-1.75153,28.8425,-1.77923,14.3607,232.5,0.476019,-0.0418276,0.409791,-0.07846
E,3,14.46,10.8335,2.56172,5.47832,6.56923,292.28,-14.484,91.976,-11.1398,41.3167,57.2,-1.25291,11.8542,-1.06467,5.56973,0.86,0.0970235,0.613458,-0.128375,0.0429087,79.74,-1.48141,17.1749,-1.28824,8.1636,246.54,0.473065,0.223111,0.305294,0.363418
E,3,84.94,42.9477,17.1887,3.56483,18.7883,319.2,-32.2319,89.5733,-8.12743,34.2457,193.86,-0.438878,28.9656,-1.10129,13.7729,16.7,-1.97269,2.49888,-0.841734,1.73512,142.34,0.782171,27.7029,-1.11855,12.7031,240.18,-1.5935,0.569201,0.18675,1.39838
E,3,54.16,28.3413,12.0011,4.39747,17.2406,307.46,-24.3531,93.4104,-10.9729,38.2243,175.92,-2.03614,32.4863,-2.03274,16.2057,19.62,-0.272227,-4.22257,-0.169769,-1.293,136.58,-1.90482,32.4428,-1.93843,16.1043,241.36,-1.31938,0.719513,-0.688088,0.930736
E,3,51.28,30.5912,6.43211,4.91537,10.9751,295.4,-20.3812,91.713,-11.1394,38.0259,220.2,-2.67209,37.1626,-2.57288,18.1271,28.44,0.929042,5.46149,0.29106,3.51366,127.52,-1.27464,22.2175,-1.30589,11.1981,244.3,0.555045,4.17298,0.415797,1.57947
E,3,83.76,38.1877,42.2103,0.336805,22.9358,332.46,-33.8877,90.7466,-10.5365,36.8874,173.9,-2.0233,36.0115,-2.2698,17.8106,6.38,-1.17524,2.3398,0.164725,1.01745,192.52,-1.52,24.1597,-1.55968,12.1866,212.32,0.314518,-0.0421797,0.298595,-0.0811561
E,3,59.54,26.575,8.78013,4.58559,20.1814,323.56,-29.9618,95.6071,-12.5656,36.1491,160.52,-1.53331,33.4446,-2.34189,16.6933,8.56,0.0391871,4.39316,0.142224,1.5936,145.52,0.522344,20.9903,-1.23228,10.1187,244.04,-0.446748,2.637,0.269443,0.432602
J,1,200.74,-19.9444,-22.2362,-2.00759,-14.4176,281.3,-12.9539,89.2078,-8.97526,40.9524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J,1,234.56,-25.6144,-31.5524,-2.12768,-23.0569,302.8,-21.6502,93.3439,-11.1703,39.5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J,1,206.66,-19.0236,-29.531,-4.16889,-19.2225,299.74,-23.8633,93.7247,-15.5221,38.2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J,1,236.06,-23.7198,-39.4054,-2.9079,-23.7475,303.86,-22.7782,91.9643,-11.234,39.7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J,1,161.18,-15.3057,-12.5828,-4.44227,-9.58022,283.9,-13.6865,91.893,-11.2599,42.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J,1,235.02,-14.0895,-31.1579,-3.40428,-22.0807,297.42,-19.0388,94.6511,-12.831,40.7524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
